cat_index,sub_index,v_index,state,categories,subcategories,variables,policy,history_2020,current_policy_2030,current_policy_2050,repeat_policy_2030,repeat_policy_2050,core_policy_2030,core_policy_2050
2,2,2.0,ID,Labor,Employment by economic sector,Employment - Construction,other,3066.4013658032804,2312.056983315048,3844.6041395380234,3442.2142680515135,4531.7743966328435,4217.615274657259,7064.200092608277
2,2,2.0,IL,Labor,Employment by economic sector,Employment - Construction,Biden,12763.064092143268,12352.765139542025,18034.95906518554,22888.49133960133,46599.060361796146,20968.737278041797,40490.09787218609
2,2,2.0,IL,Labor,Employment by economic sector,Employment - Construction,other,12763.064092143268,12352.765139542025,18034.95906518554,22454.409107541953,26648.045495624803,20968.737278041797,40490.09787218609
2,2,2.0,IN,Labor,Employment by economic sector,Employment - Construction,Biden,8359.463891671623,8044.363217893619,9538.688454559711,20915.624409876953,29082.508352523702,19891.1335063689,26722.42760419688
2,2,2.0,IN,Labor,Employment by economic sector,Employment - Construction,other,8359.463891671623,8044.363217893619,9538.688454559711,10497.878049614752,18218.337208749315,19891.1335063689,26722.42760419688
2,2,2.0,KS,Labor,Employment by economic sector,Employment - Construction,Biden,7593.747007309197,7373.531538050237,12453.724057365785,14915.828441354975,35692.292741142715,13744.056452496307,29970.018693318467
2,2,2.0,KS,Labor,Employment by economic sector,Employment - Construction,other,7593.747007309197,7373.531538050237,12453.724057365785,12763.225913403176,16343.008743306038,13744.056452496307,29970.018693318467
2,2,2.0,KY,Labor,Employment by economic sector,Employment - Construction,Biden,4296.659892126822,4373.631996758276,4701.786963040686,3742.523766269856,4758.375929643213,4043.9586844650016,4060.670215992708
2,2,2.0,KY,Labor,Employment by economic sector,Employment - Construction,other,4296.659892126822,4373.631996758276,4701.786963040686,4094.2967121455254,8051.716497582467,4043.9586844650016,4060.670215992708
2,2,2.0,LA,Labor,Employment by economic sector,Employment - Construction,Biden,11499.91196458882,17219.852810365817,15485.068337608318,16733.065736286924,14113.621421003489,15465.007456626668,11593.603173934685
2,2,2.0,LA,Labor,Employment by economic sector,Employment - Construction,other,11499.91196458882,17219.852810365817,15485.068337608318,17790.445482954543,13102.917389489987,15465.007456626668,11593.603173934685
2,2,2.0,MA,Labor,Employment by economic sector,Employment - Construction,Biden,16466.028342667825,7662.504274420141,20802.82564018324,10323.246802265756,17930.10276919538,10318.558297616513,17823.825717561227
2,2,2.0,MA,Labor,Employment by economic sector,Employment - Construction,other,16466.028342667825,7662.504274420141,20802.82564018324,10029.913255939195,16622.323508641126,10318.558297616513,17823.825717561227
2,2,2.0,MD,Labor,Employment by economic sector,Employment - Construction,Biden,6608.512287447666,4757.544100073369,8253.245200635267,7155.851837148525,19094.101919104487,7158.289015804782,16606.03845063757
2,2,2.0,MD,Labor,Employment by economic sector,Employment - Construction,other,6608.512287447666,4757.544100073369,8253.245200635267,4937.679844545348,8455.630700969872,7158.289015804782,16606.03845063757
2,2,2.0,ME,Labor,Employment by economic sector,Employment - Construction,Biden,1598.1033316814555,1190.6022212662656,1979.1360983631234,2305.3898626557175,24254.283714540386,2192.8787295250027,19361.93416524458
2,2,2.0,ME,Labor,Employment by economic sector,Employment - Construction,other,1598.1033316814555,1190.6022212662656,1979.1360983631234,1845.7619620929013,2870.9982206868917,2192.8787295250027,19361.93416524458
2,2,2.0,MI,Labor,Employment by economic sector,Employment - Construction,Biden,7928.988828518409,7300.47582869307,9795.613085246825,9553.57922524153,18932.939222182955,9839.87082135592,17879.052786510038
2,2,2.0,MI,Labor,Employment by economic sector,Employment - Construction,other,7928.988828518409,7300.47582869307,9795.613085246825,8817.476552743688,13344.318833363928,9839.87082135592,17879.052786510038
2,2,2.0,MN,Labor,Employment by economic sector,Employment - Construction,Biden,6635.49952446578,6811.295020194397,9451.201549737376,10427.404476926626,36150.957427669935,10470.576528975984,30611.612520373896
2,2,2.0,MN,Labor,Employment by economic sector,Employment - Construction,other,6635.49952446578,6811.295020194397,9451.201549737376,9190.144695263674,17623.603119022337,10470.576528975984,30611.612520373896
2,2,2.0,MO,Labor,Employment by economic sector,Employment - Construction,Biden,5432.245389415414,4297.571530445492,10940.99411552481,17340.199664214277,28354.883792657794,16430.428616949368,25647.015183891403
2,2,2.0,MO,Labor,Employment by economic sector,Employment - Construction,other,5432.245389415414,4297.571530445492,10940.99411552481,14336.0788648479,16869.6475522522,16430.428616949368,25647.015183891403
2,2,2.0,MS,Labor,Employment by economic sector,Employment - Construction,Biden,4352.335049277133,4695.263723982266,6754.327462789223,7025.084391426302,17770.988867460004,6103.387869173376,16716.474028163015
2,2,2.0,MS,Labor,Employment by economic sector,Employment - Construction,other,4352.335049277133,4695.263723982266,6754.327462789223,6690.585999707879,8630.736906358483,6103.387869173376,16716.474028163015
2,2,2.0,MT,Labor,Employment by economic sector,Employment - Construction,Biden,2522.8835722125687,2087.1565693045927,2834.932471480602,4188.132922616782,7624.384804033213,3833.1785691381897,6043.090267966784
2,2,2.0,MT,Labor,Employment by economic sector,Employment - Construction,other,2522.8835722125687,2087.1565693045927,2834.932471480602,3466.5636910639937,4277.522069720187,3833.1785691381897,6043.090267966784
2,2,2.0,NC,Labor,Employment by economic sector,Employment - Construction,Biden,8262.272035763275,7300.5986093925,9700.262052783231,16182.662261797566,20900.20314806765,15932.92046582408,20308.665880543238
2,2,2.0,NC,Labor,Employment by economic sector,Employment - Construction,other,8262.272035763275,7300.5986093925,9700.262052783231,8838.51971826451,15951.916820771123,15932.92046582408,20308.665880543238
2,2,2.0,ND,Labor,Employment by economic sector,Employment - Construction,Biden,8120.509159434669,8459.797696504116,9340.605675347697,11486.787613352628,27296.855768547786,11280.726866569596,21438.9688901127
2,2,2.0,ND,Labor,Employment by economic sector,Employment - Construction,other,8120.509159434669,8459.797696504116,9340.605675347697,9884.560535377692,13617.023138910752,11280.726866569596,21438.9688901127
2,2,2.0,NE,Labor,Employment by economic sector,Employment - Construction,Biden,3724.3600619044155,3591.644222953627,5287.80101385581,15172.392987357647,39092.211567468745,14349.706569733698,35108.037296159375
2,2,2.0,NE,Labor,Employment by economic sector,Employment - Construction,other,3724.3600619044155,3591.644222953627,5287.80101385581,8942.14187635407,13985.276637514711,14349.706569733698,35108.037296159375
2,2,2.0,NH,Labor,Employment by economic sector,Employment - Construction,Biden,1698.0398936521538,1201.232097506891,1414.7875587733843,1393.1052788662862,15293.782040926597,1413.7303721103845,13040.864933562596
2,2,2.0,NH,Labor,Employment by economic sector,Employment - Construction,other,1698.0398936521538,1201.232097506891,1414.7875587733843,1328.746002567679,2247.7780351573992,1413.7303721103845,13040.864933562596
2,2,2.0,NJ,Labor,Employment by economic sector,Employment - Construction,Biden,13720.586860425434,9567.606951813914,22828.414212650176,10502.3892831291,23987.948206889785,11060.280045152516,22345.14352608592
2,2,2.0,NJ,Labor,Employment by economic sector,Employment - Construction,other,13720.586860425434,9567.606951813914,22828.414212650176,10104.157440473207,16622.262546494778,11060.280045152516,22345.14352608592
2,2,2.0,NM,Labor,Employment by economic sector,Employment - Construction,Biden,7937.183957049219,7840.208871129192,10648.465497003477,19401.025587434444,25829.060379246952,19067.57017923797,22286.27303002003
2,2,2.0,NM,Labor,Employment by economic sector,Employment - Construction,other,7937.183957049219,7840.208871129192,10648.465497003477,16733.791469693646,16535.203277731234,19067.57017923797,22286.27303002003
2,2,2.0,NV,Labor,Employment by economic sector,Employment - Construction,Biden,5909.091708776144,4514.962107761919,6836.922427918402,5758.534657242031,13927.268498379324,5764.959622956538,13555.7074819933
2,2,2.0,NV,Labor,Employment by economic sector,Employment - Construction,other,5909.091708776144,4514.962107761919,6836.922427918402,6695.585836763387,8797.14802638114,5764.959622956538,13555.7074819933
2,2,2.0,NY,Labor,Employment by economic sector,Employment - Construction,Biden,20149.98790008592,13758.888581188836,23848.73685017035,21028.438097355393,46704.481115756025,21337.264456365596,45770.32818451023
2,2,2.0,NY,Labor,Employment by economic sector,Employment - Construction,other,20149.98790008592,13758.888581188836,23848.73685017035,15856.938316914231,34481.532421498334,21337.264456365596,45770.32818451023
2,2,2.0,OH,Labor,Employment by economic sector,Employment - Construction,Biden,10559.696111261608,9868.203120248416,11903.340476376527,10820.107442260054,22074.55518183154,10978.547952035307,21263.43740401413
2,2,2.0,OH,Labor,Employment by economic sector,Employment - Construction,other,10559.696111261608,9868.203120248416,11903.340476376527,10606.141774917201,16081.403361566483,10978.547952035307,21263.43740401413
2,2,2.0,OK,Labor,Employment by economic sector,Employment - Construction,Biden,15117.31052351491,14716.278380780264,19923.874432760174,24554.49556981314,53636.56202840537,23379.948680224177,43668.75918956036
2,2,2.0,OK,Labor,Employment by economic sector,Employment - Construction,other,15117.31052351491,14716.278380780264,19923.874432760174,20907.24084230042,24171.410901754043,23379.948680224177,43668.75918956036
2,2,2.0,OR,Labor,Employment by economic sector,Employment - Construction,Biden,14595.829834196464,9212.081075535729,17580.290765517773,12604.075993297245,36972.687739556815,12547.510942735486,32387.56619358189
2,2,2.0,OR,Labor,Employment by economic sector,Employment - Construction,other,14595.829834196464,9212.081075535729,17580.290765517773,11819.41729756617,22532.527474615894,12547.510942735486,32387.56619358189
2,2,2.0,PA,Labor,Employment by economic sector,Employment - Construction,Biden,16795.49993882341,15789.209339977782,19316.66806165505,17749.08491455455,52321.51459599306,17875.981024323246,49956.04999474885
2,2,2.0,PA,Labor,Employment by economic sector,Employment - Construction,other,16795.49993882341,15789.209339977782,19316.66806165505,16316.179425006896,20450.16396224536,17875.981024323246,49956.04999474885
2,2,2.0,RI,Labor,Employment by economic sector,Employment - Construction,Biden,1389.9933089693166,765.6549236636753,1716.767133733789,1229.8406500719525,1772.431549377431,1293.46709639492,1890.625275555188
2,2,2.0,RI,Labor,Employment by economic sector,Employment - Construction,other,1389.9933089693166,765.6549236636753,1716.767133733789,861.2426064451965,1565.8776018478218,1293.46709639492,1890.625275555188
2,2,2.0,SC,Labor,Employment by economic sector,Employment - Construction,Biden,5726.085274504274,5152.742067147006,7402.473892397818,30466.765336398985,27170.95953634996,29745.34359726965,26552.54216828627
2,2,2.0,SC,Labor,Employment by economic sector,Employment - Construction,other,5726.085274504274,5152.742067147006,7402.473892397818,10749.017317435657,15873.3672806004,29745.34359726965,26552.54216828627
2,2,2.0,SD,Labor,Employment by economic sector,Employment - Construction,Biden,1664.4283611942865,1582.2317087562144,2172.0583816461326,2602.927776974153,11334.683916673219,2578.8939700156366,8982.631704950567
2,2,2.0,SD,Labor,Employment by economic sector,Employment - Construction,other,1664.4283611942865,1582.2317087562144,2172.0583816461326,2051.854707492956,6944.297715917472,2578.8939700156366,8982.631704950567
2,2,2.0,TN,Labor,Employment by economic sector,Employment - Construction,Biden,4624.050861487507,4173.606097730952,5778.119764690348,5019.036993938513,14881.019731575761,5305.991549978979,13910.078042807456
2,2,2.0,TN,Labor,Employment by economic sector,Employment - Construction,other,4624.050861487507,4173.606097730952,5778.119764690348,4938.924951238418,7986.1177578300685,5305.991549978979,13910.078042807456
2,2,2.0,TX,Labor,Employment by economic sector,Employment - Construction,Biden,81078.75176985032,86871.35188037914,111860.1590350192,133430.66639372273,241784.09361712917,129714.21103631852,206694.67757438344
2,2,2.0,TX,Labor,Employment by economic sector,Employment - Construction,other,81078.75176985032,86871.35188037914,111860.1590350192,109510.7265338136,122102.36917323674,129714.21103631852,206694.67757438344
2,2,2.0,UT,Labor,Employment by economic sector,Employment - Construction,Biden,5535.611359733375,4487.934008370228,6199.979100286497,6705.542620671903,7759.457224214489,6666.4753555214365,7255.189340473197
2,2,2.0,UT,Labor,Employment by economic sector,Employment - Construction,other,5535.611359733375,4487.934008370228,6199.979100286497,6789.31266117928,6871.363723195831,6666.4753555214365,7255.189340473197
2,2,2.0,VA,Labor,Employment by economic sector,Employment - Construction,Biden,5659.738192409542,5988.351265679815,7841.811257119344,18797.917947023383,22423.233120817138,18556.514707635488,22734.48391734876
2,2,2.0,VA,Labor,Employment by economic sector,Employment - Construction,other,5659.738192409542,5988.351265679815,7841.811257119344,12076.399687933304,11887.931442563013,18556.514707635488,22734.48391734876
2,2,2.0,VT,Labor,Employment by economic sector,Employment - Construction,Biden,1195.3918179380776,628.8240947207715,1148.7048899490178,909.445765505766,5171.725639707271,902.7582075170075,4767.661864112885
2,2,2.0,VT,Labor,Employment by economic sector,Employment - Construction,other,1195.3918179380776,628.8240947207715,1148.7048899490178,771.0547418929167,1334.955850274783,902.7582075170075,4767.661864112885
2,2,2.0,WA,Labor,Employment by economic sector,Employment - Construction,Biden,12268.827661828458,8397.311041776613,14918.317716515496,13317.082745329439,31560.215015437225,13173.882372801163,27399.752754490615
2,2,2.0,WA,Labor,Employment by economic sector,Employment - Construction,other,12268.827661828458,8397.311041776613,14918.317716515496,11072.59447674499,17983.59081005186,13173.882372801163,27399.752754490615
2,2,2.0,WI,Labor,Employment by economic sector,Employment - Construction,Biden,4949.8917834044305,4842.241524065839,5601.838221748544,4573.381937007505,12892.385121986938,5169.578430066152,11804.992601773698
